UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
1,1,4,2058.823529,0,0,28.479440000000004,76.971432,140.0
0,0,2,1000.0,1,1,26.8626,75.7633,25.0
0,1,4,1960.719152,1,0,19.1615,72.8731,590.0
1,1,3,1749.908859,0,1,13.11389,77.59833,96.0
0,0,2,690.0517539,1,1,22.483470999999998,88.417711,24.0
0,1,2,667.4453529,1,1,19.068492000000003,72.898896,160.0
0,0,3,1650.235748,1,1,28.9196,76.8972,77.0
1,0,4,3552.243979,0,1,22.54111,88.33778000000001,410.0
0,0,3,2100.134409,1,1,18.5481,73.8995,250.0
0,0,3,1470.255598,1,1,12.91668,77.59196,65.0
0,0,2,461.60618830000004,1,1,21.08448,75.983409,73.4
0,0,3,1566.41604,1,1,12.96991,77.59796,150.0
0,1,3,1639.2028300000002,1,1,18.542235,73.828136,190.0
0,1,1,650.1547988,1,1,22.271017999999998,73.154216,21.0
0,0,3,1200.4175369999998,1,1,23.163669,77.422617,23.0
0,0,3,1680.1739469999998,1,1,13.054202,77.674002,85.0
0,0,2,900.090009,1,1,12.96991,77.59796,30.0
0,0,1,515.8730159,1,1,22.318485,73.162544,11.7
0,0,3,1740.230976,1,1,12.581437,77.322174,110.0
0,1,2,1006.036217,1,1,20.73333,77.0,210.0
0,0,2,1330.059341,1,1,12.859169999999999,74.83844,65.0
0,0,2,787.6923077,1,1,16.872279000000002,74.576673,320.0
0,0,2,899.9357189,1,1,28.596320000000002,77.38143000000001,42.0
0,1,1,655.0218341,1,1,18.816670000000002,73.26666999999999,33.0
1,0,3,1788.9630079999997,0,1,30.662283000000002,76.822397,59.0
0,0,2,1157.0529179999999,1,1,28.9196,76.8972,68.0
0,0,2,895.9276017999999,1,1,21.5708,73.1602,19.8
0,0,1,710.0209779,1,1,24.690279999999998,78.41889,44.0
0,0,2,1250.0,1,1,28.644695000000002,77.33895600000001,68.0
0,0,2,1392.111369,1,1,15.55889,73.75333,120.0
0,0,4,1972.7756949999998,1,1,28.4837,77.3049,100.0
0,0,2,900.0,1,1,19.037971,73.070481,90.0
0,0,2,885.9566447000001,1,1,12.9182,80.0824,47.0
0,0,4,1539.514198,1,1,50.817397,4.42145,45.0
0,0,2,1486.298189,1,1,26.8626,75.7633,32.0
0,0,3,1651.722511,1,1,12.8458,77.6727,70.0
0,1,1,533.145275,1,1,21.490368,73.338475,18.9
0,0,2,1044.0229689999999,1,1,25.630335000000002,85.092065,60.0
0,0,2,885.8267717,1,1,26.766594,80.949809,36.0
0,0,3,1300.0069330000001,1,1,18.96667,72.83333,750.0
0,0,4,2237.970906,1,1,22.54111,88.33778000000001,180.0
1,0,2,1280.031508,0,1,19.1145,72.8712,260.0
0,0,3,1600.11744,1,1,25.879721,86.587391,54.5
0,0,2,800.0,1,1,28.588021,77.391359,32.0
0,0,3,1130.369254,1,1,10.017000000000001,76.344,30.0
0,0,2,1044.131978,1,1,18.691025,73.8081,75.0
1,0,3,1300.0,0,1,22.403867,88.47000600000001,52.0
0,0,3,1359.466222,1,1,12.919423,77.522774,65.2
0,0,2,909.0909091,1,1,23.22533,72.619511,25.0
0,0,3,1095.69378,1,1,30.74,76.65,22.9
1,1,3,1721.7602920000002,0,0,15.399602,73.999248,84.9
0,0,2,697.0708194,1,1,13.234221,80.212829,18.8
0,0,3,1322.0518240000001,1,1,22.312063000000002,72.674296,50.0
0,1,2,1301.034632,1,1,19.1145,72.8712,210.0
0,1,3,1863.064741,1,1,18.558319,73.77588,120.0
1,1,4,2478.521218,0,1,30.73528,76.79111,95.2
0,0,3,983.1767533,1,1,13.0604,80.2657,45.0
0,0,2,1300.390117,1,1,25.184821,75.87165,30.0
0,1,3,1099.8680160000001,1,1,27.16726,75.70950500000001,75.0
0,0,3,1585.144928,1,1,26.900926000000002,75.775927,70.0
1,0,1,509.8039216,0,0,10.52,76.21,20.8
0,1,2,800.0,1,1,28.394375,77.35722700000001,24.0
0,0,2,900.0321439999999,1,1,26.8626,75.7633,28.0
1,1,2,905.714628,0,0,19.222101000000002,72.988231,75.6
0,0,2,1135.099043,1,1,28.585757,77.396668,51.0
1,1,2,1275.28584,0,1,30.662283000000002,76.822397,43.5
1,1,3,745.8912769,0,1,28.25,77.07,23.6
0,0,2,1338.0558839999999,1,1,30.752321000000002,76.772816,34.0
0,1,3,1734.7901510000002,1,1,19.0705,72.8309,570.0
0,1,2,1249.296567,1,1,30.662283000000002,76.822397,44.4
0,1,1,597.0149253999999,1,1,13.164321,80.196634,30.0
0,1,3,1805.257813,1,1,12.752264,77.45273900000001,160.0
0,1,3,1589.1513929999999,1,1,18.49667,73.94167,150.0
1,1,3,1100.41841,0,1,28.406388,77.342588,26.3
0,0,2,1167.334924,1,1,19.1955,72.8728,230.0
0,1,3,1980.1980199999998,1,1,29.731906,76.975729,42.0
0,0,3,1315.097317,1,1,28.990399,77.059442,50.0
0,1,3,1349.831271,1,1,28.698133000000002,77.335746,36.0
0,0,3,1983.077737,1,1,28.440728000000004,77.114195,300.0
0,1,2,1183.453905,1,1,28.576117,77.382136,63.8
0,0,2,749.7273719,1,1,22.414402,72.90369,27.5
0,0,3,1250.0,1,1,12.91,77.64,45.0
0,0,1,650.026001,1,1,18.96,72.82,75.0
0,0,4,2250.225023,1,1,22.257554000000003,73.17045300000001,100.0
0,0,3,1625.097153,1,1,19.18,72.96333,230.0
1,1,4,2544.529262,0,0,30.654128000000004,76.732427,150.0
0,0,3,1492.708692,1,1,19.037971,73.070481,130.0
0,0,2,604.9028972,1,1,13.357135000000001,74.784239,19.0
0,1,2,623.2228411,1,1,24.690279999999998,78.41889,160.0
0,0,5,3486.7503490000004,1,1,12.836144,80.23299300000001,400.0
0,1,1,444.7805008,1,0,18.96,72.82,100.0
0,0,3,1370.0,1,0,22.54111,88.33778000000001,41.1
1,0,3,106086.4993,0,0,22.54111,88.33778000000001,8070.0
0,0,2,480.0274301,1,1,22.29691,70.79836,28.0
1,1,4,2429.268293,0,0,30.662283000000002,76.822397,99.6
0,0,4,2914.452254,1,1,21.17,72.83,170.0
0,0,1,449.943757,1,1,23.272203,85.10140799999999,16.0
0,0,1,630.0185299999999,1,1,19.18,72.96333,51.0
0,1,2,1203.258053,1,1,12.96991,77.59796,130.0
0,1,3,2353.287248,1,1,28.560719,77.386208,160.0
0,1,3,635.0,1,0,28.394375,77.35722700000001,25.4
0,0,3,2427.184466,1,1,28.378021,77.063066,170.0
1,1,1,663.7396694,0,0,16.990249,73.302037,25.7
0,0,2,1030.927835,1,1,19.124896,72.89350300000001,270.0
1,0,2,1000.0,0,1,21.232813,72.832454,30.0
0,0,3,1100.052383,1,1,28.66667,77.41667,42.0
0,1,2,862.0689654999999,1,1,13.07,77.8,34.0
0,0,3,1490.01968,1,1,12.864738000000001,77.547489,53.0
0,0,2,1088.2016039999999,1,1,12.876691000000001,77.59908,57.0
1,1,2,608.0035375,0,1,19.218498,72.992114,110.0
1,0,4,2011.4285710000001,0,1,20.559926,85.947624,70.4
1,0,3,1185.220729,0,1,23.399528,85.357421,49.4
1,1,2,1040.5827259999999,0,1,19.18,72.96333,110.0
0,0,1,549.987778,1,1,28.574129,77.322873,45.0
1,1,2,1217.03854,0,1,12.8458,77.6727,72.0
0,0,3,1339.046599,1,1,12.800089999999999,77.71181999999999,50.0
0,0,3,973.9356275,1,1,19.255098,72.9815265,210.0
1,1,2,1282.2339359999999,0,1,18.977995,72.850686,360.0
0,0,2,949.0333919,1,1,26.900926000000002,75.775927,27.0
0,1,3,1295.078701,1,1,28.506453999999998,77.40956800000001,65.0
0,0,3,1618.52861,1,1,13.055985,77.622157,89.1
1,1,2,747.0081561000001,0,1,19.222101000000002,72.988231,98.0
0,0,2,1231.884058,1,1,19.1615,72.8731,340.0
0,0,3,1061.893204,1,1,13.0604,80.2657,35.0
0,0,1,629.9212597999999,1,1,16.692116,74.218423,40.0
0,0,2,1300.208962,1,1,25.61,85.14139,56.0
0,0,1,699.9533364,1,1,18.498191000000002,74.892103,30.0
0,0,2,1320.052802,1,1,12.9958935,77.761394,110.0
1,0,2,897.9108016000001,0,1,22.55,88.3833,60.6
1,0,2,1331.707317,0,1,20.26444,85.82806,54.6
0,0,2,1145.117635,1,1,19.049822,73.067595,110.0
0,1,1,354.2857143,1,1,19.787108,72.767485,12.4
0,0,4,3044.14003,1,1,19.038204999999998,73.06612,300.0
1,1,3,953.5367545,0,0,18.966114,73.148278,110.0
0,0,2,1350.10172,1,1,30.707127000000003,76.856318,73.0
0,0,2,1165.331391,1,1,30.752321000000002,76.772816,32.0
0,0,4,2350.010575,1,1,18.96,72.82,2000.0
0,0,3,1724.949036,1,1,12.995285,77.766797,110.0
0,0,3,1092.760181,1,1,22.101107,88.374433,48.3
0,0,3,1255.042582,1,1,12.96991,77.59796,84.0
1,0,1,500.0,0,1,19.2167,73.0833,22.2
0,0,2,1387.312398,1,1,19.047207,73.080342,110.0
0,0,4,3600.230415,1,1,50.817397,4.42145,250.0
0,1,2,980.0822004,1,1,26.900926000000002,75.775927,31.0
1,0,2,1073.2492619999998,0,1,25.726163,83.819236,40.0
0,1,2,2085.308057,1,1,28.522931,77.357078,110.0
1,1,2,749.2211838,0,1,24.690279999999998,78.41889,48.1
0,0,2,1113.888889,1,1,13.0318,77.6583,40.1
0,0,2,800.0,1,1,23.25,77.41667,26.0
0,0,2,840.0103386,1,1,12.9974,80.0966,32.5
0,0,3,1800.411523,1,1,23.674791,86.839551,35.0
0,0,1,731.9304666,1,1,13.09,80.27,40.0
0,0,3,2000.0,1,1,22.12947,73.41756,38.0
0,1,2,921.069464,1,1,18.96,72.82,72.0
0,1,2,632.0386118,1,1,18.96667,72.83333,55.0
0,0,2,1250.0,1,1,28.5942,77.3675,64.0
1,0,3,1074.285714,0,1,26.128882,91.732461,37.6
1,0,2,760.0950119,0,1,28.9196,76.8972,48.0
0,0,1,452.0412488,1,1,26.109987,91.748271,32.0
0,0,4,2989.702137,1,1,12.96991,77.59796,270.0
0,0,2,1000.0,1,1,15.393818,75.08237199999999,32.0
0,0,3,1330.944459,1,1,19.1347,72.8553,260.0
0,0,3,1350.2109699999999,1,1,22.483470999999998,88.417711,48.0
0,0,2,868.0883186000001,1,1,9.946434,76.347436,46.0
0,0,2,899.8691098999999,1,1,28.6221,77.3674,55.0
0,1,1,710.0364613,1,1,24.690279999999998,78.41889,37.0
0,0,1,660.0324939,1,1,24.690279999999998,78.41889,32.5
0,0,4,2599.388379,1,0,12.90015,80.22791,170.0
1,1,2,953.9473684000001,0,0,13.143932999999999,77.667304,72.5
0,1,3,1779.112754,1,1,28.542768,77.365736,77.0
0,1,4,2696.109899,1,1,26.903207000000002,75.840568,210.0
0,0,4,3885.714286,1,1,28.644695000000002,77.33895600000001,170.0
0,1,2,1510.248112,1,1,28.678014,77.38296,70.0
1,1,2,519.9306759,0,1,28.183329999999998,76.61667,21.0
0,1,2,964.0914037,1,1,12.957467999999999,77.516563,44.3
0,0,2,1100.110011,1,1,23.803487,80.390045,80.0
1,1,3,921.6589862,0,0,24.690279999999998,78.41889,240.0
0,0,2,996.0159363,1,1,12.97494,77.564159,35.0
0,0,3,1480.165779,1,1,24.085716,88.25188399999999,50.0
0,1,1,680.0286328,1,1,24.6902,78.416,28.5
0,0,3,1917.044266,1,1,25.357594,82.98797900000001,110.0
0,0,2,935.1469517,1,1,28.564519,77.366816,38.5
0,1,2,1042.028482,1,1,27.16726,75.70950500000001,60.0
0,0,2,1250.0,1,1,22.72056,75.84722,40.5
0,0,3,1809.7643100000003,1,1,26.850391,75.814198,86.0
0,1,2,1239.933529,1,1,24.690279999999998,78.41889,97.0
0,0,3,1330.108827,1,1,28.506453999999998,77.40956800000001,55.0
0,0,2,500.0,1,1,19.042482999999997,73.06637099999999,83.0
0,0,2,1169.296987,1,1,18.510861,73.926175,97.8
0,0,3,1300.2022539999998,1,1,23.35556,85.33471999999999,45.0
0,0,2,1050.080775,1,1,18.590877,73.862713,65.0
0,0,2,907.0707071,1,1,12.93,80.11,44.9
0,0,3,1200.1200119999999,1,1,22.29691,70.79836,80.0
0,0,1,550.1392758,1,1,13.09,80.27,15.8
0,1,1,580.0293686000001,1,1,24.690279999999998,78.41889,79.0
0,0,3,1045.296167,1,1,22.7,88.45,36.0
0,0,3,1745.581497,1,1,30.692242999999998,76.750614,160.0
0,0,3,1500.170474,1,1,18.52361,73.84778,88.0
0,1,3,1907.356948,1,1,30.723932,76.67447299999999,70.0
0,0,2,1234.060058,1,1,28.2102,76.8606,30.0
0,1,2,832.4228707999999,1,1,14.530903,75.815038,160.0
1,1,2,1249.2753619999999,0,1,21.17,72.83,43.1
1,1,2,1259.74805,0,1,28.431862,77.351104,42.0
1,1,4,3044.383913,0,1,30.696627000000003,76.693764,190.0
1,1,3,1424.862058,0,1,30.74,76.65,43.9
1,1,2,560.758145,0,1,18.96667,72.83333,100.0
0,0,2,800.0,1,1,23.210275,77.454002,20.0
0,0,2,1265.194741,1,1,22.318820000000002,73.182263,51.0
0,0,3,1939.3336649999999,1,1,58.69175268,-117.00169939999999,39.0
1,1,2,1005.6508,0,1,12.91668,77.59196,210.0
0,1,3,1805.5555559999998,1,1,30.662283000000002,76.822397,52.0
1,1,2,757.1501844,0,0,18.978006,72.806154,310.0
0,0,3,1582.867784,1,0,19.0167,72.8167,850.0
0,1,3,1690.1133260000001,1,1,28.558047,77.392752,86.5
0,0,6,4000.0,1,1,19.0705,72.8309,1600.0
0,1,2,984.0540152000001,1,1,12.86,77.786,68.5
0,0,2,1069.7827519999998,1,1,22.47,70.07,32.5
0,0,2,1128.031585,1,1,19.164548,73.52786800000001,80.0
0,0,2,1500.0,1,1,17.7,83.25,51.0
0,0,3,1610.080504,1,1,20.098413,79.10786,92.0
0,0,2,1111.111111,1,1,28.162032,76.811066,16.5
0,1,2,984.8751319,1,1,22.72056,75.84722,28.0
1,0,2,1100.052383,0,1,24.690279999999998,78.41889,42.0
0,0,3,1050.0,1,1,30.75501,76.64051500000001,18.9
0,0,1,349.51456310000003,1,1,24.395822,78.989627,7.2
0,0,3,1900.17735,1,1,30.692242999999998,76.750614,150.0
0,0,2,1091.045899,1,1,18.475864,73.89000899999999,58.0
1,0,3,1022.4948880000001,0,1,28.667313,77.466723,35.0
1,1,3,1420.4545449999998,0,1,19.1759,72.9522,240.0
0,1,2,1150.054765,1,1,28.9196,76.8972,42.0
0,0,3,1414.289915,1,1,12.985560000000001,77.66389000000001,96.2
0,1,1,589.038757,1,1,18.5853,73.7413,34.5
0,0,2,1199.740597,1,1,26.91667,75.86667,37.0
1,1,2,900.0276932,0,1,18.96,72.82,130.0
1,1,3,1352.5026619999999,0,1,30.65,76.82,50.8
1,1,3,1905.0038100000002,0,1,28.379679,77.357566,75.0
0,1,3,1431.005111,1,1,19.1615,72.8731,210.0
0,1,2,1333.333333,1,1,28.509982,77.05185,100.0
0,1,2,975.6962924000001,1,1,19.249861,72.96386600000001,110.0
0,0,3,2375.0,1,1,17.741878,83.308875,190.0
0,0,3,1540.342298,1,1,12.91,77.64,63.0
0,0,3,1560.027131,1,1,19.894104000000002,102.136839,69.0
1,0,1,695.0532248,0,1,24.690279999999998,78.41889,55.5
0,0,4,2052.14872,1,1,28.398408,77.056504,170.0
0,0,2,1215.887598,1,1,21.118085,79.23925899999999,45.0
0,0,2,1150.086256,1,1,22.33,77.1,20.0
0,0,1,675.0065155,1,1,19.4559,72.8114,25.9
0,1,3,1331.892251,1,1,19.245347,73.124577,80.1
0,0,2,2354.859161,1,1,19.049513,72.91920400000001,260.0
0,0,2,1130.163679,1,1,22.72056,75.84722,29.0
0,0,2,1417.23356,1,1,12.905368,77.580403,75.0
1,1,2,1236.979167,0,1,19.05871,72.89969,190.0
0,0,3,1608.490566,1,1,12.973237,77.64685899999999,34.1
0,0,1,650.0397984,1,1,19.0168,73.09646,49.0
0,0,3,1988.851284,1,1,13.141581,77.749756,99.9
0,0,1,661.9009796,1,1,21.094126,78.974343,25.0
0,0,3,1766.2532879999999,1,1,28.365512,77.34630600000001,47.0
0,0,2,850.1594049,1,1,22.54111,88.33778000000001,40.0
1,1,2,1002.4605849999999,0,1,24.690279999999998,78.41889,110.0
0,0,3,1097.0258410000001,1,1,22.483470999999998,88.417711,45.0
0,0,2,1550.3875970000001,1,1,26.173068,73.26135,26.0
0,1,1,225.56390980000003,1,0,26.707154,80.98234599999999,4.5
0,0,1,580.0214823,1,1,12.93,80.11,27.0
0,0,1,520.0594354,1,1,18.5422,73.1349,21.0
0,0,2,785.1054284,1,1,13.234221,80.212829,35.0
0,0,2,1208.106002,1,1,18.510861,73.926175,93.0
0,0,2,914.0767824,1,1,13.056215,80.141953,35.0
0,0,3,2100.0,1,1,19.01891,73.039292,210.0
1,1,2,865.0519031,0,1,19.161955,72.839616,130.0
0,0,2,1100.051046,1,1,28.404729999999997,77.367514,43.1
0,1,3,1935.206422,1,1,30.662283000000002,76.822397,67.5
0,0,3,2001.7793589999999,1,1,28.522931,77.357078,90.0
0,0,2,1409.641951,1,1,9.930471,76.271273,50.0
0,0,1,360.0110773,1,1,11.0,76.96667,13.0
1,0,3,1400.258509,0,1,15.884001000000001,74.52737900000001,65.0
0,0,4,4400.0,1,1,22.54111,88.33778000000001,220.0
1,1,1,449.0433424,0,1,18.966114,73.148278,46.0
0,0,2,1053.001053,1,1,23.091949,72.59689300000001,60.0
0,0,2,1000.0,1,0,25.879721,86.587391,25.0
0,0,2,1120.547299,1,1,19.05871,72.89969,190.0
0,1,2,669.2544505,1,0,19.05871,72.89969,150.0
1,0,2,928.9473684000001,0,1,26.8626,75.7633,35.3
0,0,2,1009.520388,1,1,12.904179,77.665897,56.2
0,0,3,1619.87041,1,1,28.365512,77.34630600000001,30.0
0,0,2,1050.1050109999999,1,1,18.5956,73.7981,70.0
0,0,2,901.2016021,1,1,22.605438,88.422084,27.0
0,0,2,1350.438893,1,1,27.231058,78.005424,40.0
0,0,1,580.0068236000001,1,1,16.990249,73.302037,17.0
0,0,3,1646.313885,1,1,30.662283000000002,76.822397,36.4
0,1,2,1265.136454,1,1,13.055985,77.622157,70.0
0,0,2,600.1263424,1,1,30.73528,76.79111,9.5
0,0,2,1251.105775,1,1,19.0168,73.09646,99.0
0,0,3,1200.092315,1,1,9.994,76.292,52.0
0,1,3,1730.1038059999998,1,1,28.558047,77.392752,110.0
0,1,2,1090.985678,1,1,30.74,76.65,25.9
0,0,3,1490.23071,1,1,24.690279999999998,78.41889,270.0
0,1,2,1371.087928,1,1,19.015576,72.85144100000001,230.0
0,1,3,1550.3875970000001,1,1,28.698133000000002,77.335746,48.0
1,1,2,780.3632236000001,0,1,18.96667,72.83333,110.0
0,0,3,1900.011875,1,1,18.5438,73.9438,160.0
0,0,2,959.2459107000001,1,1,26.724219,88.326357,34.6
1,0,3,974.8964173,0,1,19.103013,72.85103000000001,360.0
0,0,3,1457.146642,1,1,12.9958935,77.761394,110.0
0,0,3,1920.0,1,1,26.930121000000003,75.790763,120.0
1,0,2,834.9926988,0,1,22.5,88.35,62.9
0,0,4,2349.016137,1,1,19.0167,72.8167,690.0
1,0,3,1404.954807,0,1,19.0167,72.8167,600.0
0,0,3,1480.019734,1,1,26.572591,79.564484,150.0
0,0,2,600.0,1,1,26.955346000000002,75.73479300000001,18.0
0,0,3,1699.957501,1,1,22.54111,88.33778000000001,120.0
0,0,2,1435.338702,1,0,9.930471,76.271273,60.6
0,1,3,1086.754844,1,1,24.690279999999998,78.41889,410.0
1,1,3,907.5708314,0,0,18.96667,72.83333,97.7
0,0,3,1304.761905,1,1,13.062455,80.156453,54.8
0,0,2,1105.121294,1,1,12.8458,77.6727,41.0
0,0,2,957.0686355,1,1,20.848005,85.1079,35.0
0,0,2,1300.0,1,1,23.07345,70.09059,39.0
0,0,2,1223.5294119999999,1,1,28.22,76.78,26.0
0,0,1,650.0541712,1,1,19.049214000000003,73.072916,60.0
0,1,2,545.0652132,1,1,12.8458,77.6727,28.0
1,1,1,351.8299882,0,0,24.690279999999998,78.41889,14.9
0,0,2,863.5004982,1,1,19.2361,72.8338,130.0
0,0,3,1837.681159,1,1,26.895619,81.084683,63.4
0,0,2,1000.0,1,1,28.6423,77.3445,62.0
1,1,2,620.7966891,0,1,24.690279999999998,78.41889,120.0
0,0,2,850.1838234999999,1,1,28.678014,77.38296,37.0
0,1,2,1185.164529,1,1,18.973907999999998,73.02510600000001,85.0
0,1,2,1024.08459,1,1,18.6182,73.7447,52.3
0,1,3,1300.2648689999999,1,1,12.840956,77.659441,54.0
0,0,1,695.1596292,1,1,13.09,80.27,27.0
1,0,3,1401.083505,0,1,12.690560000000001,79.97778000000001,75.0
0,0,2,1381.2154699999999,1,1,19.05871,72.89969,150.0
0,0,2,900.2770082999999,1,1,12.82,77.69,26.0
1,1,1,435.413643,0,0,19.524064000000003,75.057956,30.0
0,0,3,1455.359642,1,1,18.3,83.9,52.0
0,1,2,1066.322136,1,1,18.6182,73.7447,61.9
0,0,3,1100.2444990000001,1,1,12.923762,77.736688,45.0
0,1,3,1563.439567,1,1,23.185756,77.498465,26.0
0,1,2,1100.151745,1,1,19.245347,73.124577,58.0
0,0,2,770.1421801,1,1,22.498882000000002,88.31755600000001,26.0
0,0,2,1050.0,1,1,19.2167,73.0833,63.0
1,1,2,1265.094882,0,1,21.17,72.83,44.0
0,0,3,1260.040951,1,1,12.9259,77.6229,80.0
0,0,1,671.1409396,1,1,21.17,72.83,18.0
0,0,2,1198.282592,1,1,21.718866000000002,72.964887,30.7
0,0,1,500.0,1,1,22.301625,88.242147,20.0
0,0,1,630.0403226,1,1,18.42,75.2,25.0
0,0,2,900.0,1,1,13.09694,80.13194,42.3
0,0,3,1875.1674260000002,1,1,19.047207,73.080342,140.0
0,1,3,1422.008313,1,1,18.440853,73.90536,65.0
0,0,2,1135.0737800000002,1,1,28.659979999999997,77.37027900000001,40.0
0,1,2,899.5531377999998,1,0,12.9958935,77.761394,46.3
0,0,3,1510.269835,1,1,12.96991,77.59796,75.0
0,0,3,1565.353509,1,1,28.506453999999998,77.40956800000001,60.0
0,0,3,3849.798626,1,1,13.0104,77.5806,650.0
0,1,2,920.0196271,1,1,19.18,72.96333,75.0
0,0,2,1060.0706710000002,1,1,28.469063000000002,77.308984,93.0
0,0,2,1110.363392,1,1,16.51667,80.61667,33.0
0,0,2,1060.0706710000002,1,1,30.725548999999997,76.755804,90.0
1,1,1,513.8686131000001,0,0,18.5853,73.7413,35.2
0,0,2,600.0,1,1,22.590732,76.63529100000001,18.0
0,0,4,3262.004175,1,1,12.9958935,77.761394,250.0
0,0,2,880.0234673,1,1,22.54111,88.33778000000001,30.0
0,1,3,1291.891481,1,1,24.690279999999998,78.41889,170.0
0,0,3,1395.173454,1,1,28.577672999999997,77.389781,74.0
0,0,2,1055.0058210000002,1,1,19.957301,73.839897,72.5
0,0,1,585.0058501,1,1,19.239813,72.962722,65.0
0,1,4,1572.108018,1,0,19.128324,72.825408,790.0
0,0,3,2080.274107,1,1,22.623598,88.441186,85.0
0,0,2,791.8552036,1,1,12.760339,80.004278,28.0
1,1,2,556.1735261,0,0,19.256470999999998,72.868815,120.0
1,0,2,603.9638794,0,0,24.690279999999998,78.41889,51.5
0,1,3,1454.347826,1,1,28.576117,77.382136,66.9
0,0,2,925.7354454,1,1,15.58,73.87,45.0
0,1,3,1248.959201,1,1,28.527596999999997,77.389374,60.0
0,0,3,1445.0867050000002,1,1,12.9143,77.6764,90.0
1,0,2,1029.579067,0,1,12.90025,77.60103000000001,54.3
1,1,3,1483.429774,0,1,23.351999999999997,85.375,56.4
0,1,2,519.049102,1,1,24.690279999999998,78.41889,100.0
0,0,3,1760.08665,1,1,28.9196,76.8972,65.0
0,0,3,1752.541185,1,1,28.479440000000004,76.971432,100.0
0,1,1,674.9799793999999,1,1,28.743724,76.81131500000001,59.0
0,0,3,1290.045152,1,1,13.010349,77.712151,60.0
0,0,3,2017.413464,1,1,12.904179,77.665897,95.0
0,0,3,1757.126123,1,1,22.5922,88.484911,90.0
0,0,3,1843.6695379999999,1,1,19.0167,72.8167,580.0
0,0,2,1385.4351689999999,1,1,22.318485,73.162544,39.0
1,1,2,449.41380810000004,0,0,17.286528,73.709114,20.7
0,0,2,1125.244618,1,1,15.866670000000001,74.5,46.0
0,1,3,1478.5161460000002,1,1,21.0,77.0,55.4
0,0,3,1440.144014,1,1,12.8706,77.6279,48.0
0,1,3,2000.0,1,0,28.388225,76.946376,160.0
0,0,2,900.1406470000001,1,1,22.403867,88.47000600000001,32.0
0,0,1,699.9705276000001,1,1,19.1955,72.8728,95.0
1,1,2,942.5742574,0,1,28.66667,77.41667,23.8
0,0,2,1268.0164,1,1,19.014858,72.8662,300.0
0,0,2,850.3215960000001,1,1,15.545,73.76306,78.0
0,1,2,1000.0,1,1,24.690279999999998,78.41889,90.0
0,1,3,1690.3675879999998,1,1,28.6711,77.3683,63.0
0,0,2,600.0,1,1,21.048704999999998,78.962137,15.0
0,1,3,2355.481402,1,0,19.139348000000002,72.820458,480.0
0,0,2,1000.0,1,1,30.683806,76.70759699999999,45.0
0,0,4,5000.0,1,1,19.1026,72.8243,1800.0
0,0,1,600.0,1,1,19.245347,73.124577,34.8
1,1,3,1975.574713,0,1,30.654128000000004,76.732427,110.0
0,0,2,2200.220022,1,1,11.026678,76.903583,80.0
0,0,1,620.0177147999999,1,1,13.0983,80.1622,21.0
0,0,2,1227.244835,1,1,12.8706,77.6279,60.0
0,0,2,625.0,1,1,12.732961,77.707059,25.0
0,0,2,1161.054901,1,1,19.2361,72.8338,210.0
1,1,3,1046.9096029999998,0,1,19.12,72.91,260.0
0,0,3,1471.734049,1,1,19.061701,73.080488,170.0
0,0,2,1160.140874,1,1,12.9657,77.7188,56.0
1,1,2,1315.002989,0,1,18.66238,73.80315999999999,88.0
0,0,2,1358.024691,1,1,28.406388,77.342588,33.0
0,1,2,1050.098447,1,1,18.097689000000003,74.735239,96.0
0,0,1,645.8279514,1,1,22.946335,86.71007,25.0
1,1,3,1700.255464,0,1,30.664859999999997,76.70610699999999,59.9
0,0,2,835.0033400000001,1,1,30.739119,76.76778399999999,100.0
0,1,3,1629.659809,1,1,30.7198,76.7654,160.0
0,0,2,800.0,1,1,18.595456,73.946088,38.0
0,0,3,2400.1536100000003,1,1,11.00223,76.976885,250.0
0,0,3,1579.551982,1,1,22.43917,88.39583,55.0
0,0,3,1649.862511,1,1,9.935413,76.298608,72.0
0,0,2,840.0746732999999,1,1,13.141581,77.749756,54.0
0,0,3,1222.222222,1,1,28.679892,77.20616,220.0
0,1,3,1868.360647,1,1,18.96,72.82,350.0
0,1,3,1758.241758,1,1,28.506453999999998,77.40956800000001,80.0
0,0,2,1074.199324,1,1,28.560719,77.386208,54.0
0,0,2,1082.1947519999999,1,1,18.506719,73.664636,49.9
0,1,4,2545.454545,1,0,28.479440000000004,76.971432,140.0
0,0,2,800.0,1,1,22.54111,88.33778000000001,40.0
0,0,2,1345.9879210000001,1,1,18.966114,73.148278,62.4
0,0,5,2476.190476,1,0,23.163669,77.422617,59.8
0,0,5,2950.819672,1,1,30.547897999999996,76.802181,90.0
0,0,2,1227.147508,1,1,21.17,72.83,49.0
0,0,3,1800.0391309999998,1,1,28.5679,77.3679,92.0
1,0,2,1020.027946,0,1,25.728593,78.457598,21.9
0,0,3,1563.166122,1,1,11.19528,77.26861,110.0
0,0,2,736.0157017000001,1,1,23.71384,86.88069,15.0
0,0,2,630.1197227000001,1,1,10.818481,78.68073199999999,30.0
0,1,3,1175.015461,1,1,28.579003999999998,77.431173,38.0
0,0,3,1375.12938,1,1,21.14728,79.044557,93.0
